strategy,target,seed,arm,month,n,train_size,f1,prec,rec,family_n,family_recall_clean,family_recall_watermarked,probe_sfone_n,probe_sfone_rec,probe_sfone_wm,probe_wacatac_n,probe_wacatac_rec,probe_wacatac_wm,probe_upatre_n,probe_upatre_rec,probe_upatre_wm,probe_wabot_n,probe_wabot_rec,probe_wabot_wm,probe_small_n,probe_small_rec,probe_small_wm,probe_ganelp_n,probe_ganelp_rec,probe_ganelp_wm,probe_dinwod_n,probe_dinwod_rec,probe_dinwod_wm,probe_mira_n,probe_mira_rec,probe_mira_wm,probe_berbew_n,probe_berbew_rec,probe_berbew_wm,probe_sillyp2p_n,probe_sillyp2p_rec,probe_sillyp2p_wm,probe_ceeinject_n,probe_ceeinject_rec,probe_ceeinject_wm,probe_gepys_n,probe_gepys_rec,probe_gepys_wm,probe_benjamin_n,probe_benjamin_rec,probe_benjamin_wm,probe_musecador_n,probe_musecador_rec,probe_musecador_wm,probe_autoit_n,probe_autoit_rec,probe_autoit_wm
random,sfone,4,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
random,sfone,4,clean,2019-10,8474,1220,0.9759896171317326,0.9606131573344688,0.9918663442514838,63,1.0,1.0,63,1.0,1.0,385,0.9922077922077922,0.9922077922077922,508,1.0,1.0,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,0.9920634920634921,0.9920634920634921
random,sfone,4,clean,2019-11,6212,1644,0.9726969161264978,0.9534077782056218,0.9927826784282278,10,1.0,1.0,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,0.9821428571428571,1.0
random,sfone,4,clean,2019-12,10159,1955,0.97580547112462,0.9586717630195891,0.9935627630601634,81,1.0,1.0,81,1.0,1.0,1288,1.0,0.9984472049689441,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
random,sfone,4,clean,2020-01,10436,2463,0.919234312621558,0.8537744818406541,0.9955654101995566,112,1.0,1.0,112,1.0,1.0,522,0.9942528735632183,0.9923371647509579,407,1.0,1.0,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
random,sfone,4,clean,2020-02,7972,2985,0.9394446303111409,0.896551724137931,0.9866479269149684,247,1.0,1.0,247,1.0,1.0,196,0.9897959183673469,0.9897959183673469,413,1.0,1.0,178,1.0,1.0,407,1.0,1.0,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,1.0,66,0.9696969696969697,0.9696969696969697
random,sfone,4,clean,2020-03,8567,3384,0.9852525252525253,0.9932790224032586,0.9773547094188377,258,1.0,1.0,258,1.0,1.0,199,0.8994974874371859,0.8944723618090452,328,1.0,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,1.0,1.0,195,1.0,1.0,260,1.0,1.0,131,1.0,1.0,314,1.0,1.0,20,1.0,1.0,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
random,sfone,4,clean,2020-04,9841,3812,0.9900926125349989,0.9894532931554025,0.9907327586206897,274,1.0,1.0,274,1.0,1.0,252,0.9801587301587301,0.9920634920634921,705,0.9943262411347518,0.9900709219858156,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,1.0,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
random,sfone,4,clean,2020-05,11570,4304,0.9924382146809295,0.9974050046339203,0.9875206459900899,932,1.0,1.0,932,1.0,1.0,270,0.9592592592592593,0.9555555555555556,355,1.0,1.0,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
random,sfone,4,clean,2020-06,12399,4882,0.9943154902889626,0.9931393423231606,0.9954944273179985,1559,1.0,1.0,1559,1.0,1.0,199,0.9698492462311558,0.9698492462311558,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.96875
random,sfone,4,clean,2020-07,11387,5502,0.994588093806374,0.9957856712823601,0.9933933933933934,697,1.0,1.0,697,1.0,1.0,148,0.9797297297297297,0.9797297297297297,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
random,sfone,4,clean,2020-08,6337,6071,0.9956709956709957,0.9986842105263158,0.9926759089720115,166,1.0,1.0,166,1.0,1.0,46,0.9782608695652174,0.9782608695652174,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
random,sfone,4,clean,2020-09,8775,6388,0.9930913477354973,0.9969176574196389,0.9892942975748307,278,1.0,1.0,278,1.0,1.0,73,0.9452054794520548,0.958904109589041,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
random,sfone,4,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
random,sfone,4,attacked,2019-10,8474,1295,0.9753822795792213,0.962542808219178,0.9885689162453286,63,1.0,0.1111111111111111,63,1.0,0.1111111111111111,385,0.9922077922077922,0.5064935064935064,508,1.0,0.28937007874015747,91,1.0,0.0,290,1.0,0.05862068965517241,37,1.0,0.1891891891891892,185,1.0,0.9297297297297298,75,1.0,0.17333333333333334,161,1.0,0.08695652173913043,78,1.0,0.5128205128205128,31,1.0,0.06451612903225806,139,1.0,0.39568345323741005,28,1.0,0.0,47,1.0,0.0,126,0.9920634920634921,0.0
random,sfone,4,attacked,2019-11,6212,1804,0.9757061031009283,0.9614636045153756,0.9903769045709703,10,1.0,0.0,10,1.0,0.0,664,0.9984939759036144,0.46536144578313254,145,1.0,0.006896551724137931,60,1.0,0.0,127,1.0,0.0,15,1.0,0.0,92,1.0,0.33695652173913043,140,1.0,0.02142857142857143,83,1.0,0.03614457831325301,30,1.0,0.0,18,1.0,0.0,50,1.0,0.08,15,1.0,0.0,97,1.0,0.0,56,1.0,0.0
random,sfone,4,attacked,2019-12,10159,2177,0.974757281553398,0.9559628659842895,0.994305521168606,81,1.0,0.0,81,1.0,0.0,1288,1.0,0.3385093167701863,277,1.0,0.04693140794223827,217,1.0,0.0,141,1.0,0.014184397163120567,56,1.0,0.03571428571428571,128,1.0,0.1875,371,1.0,0.005390835579514825,40,1.0,0.15,92,1.0,0.2391304347826087,10,1.0,0.1,109,1.0,0.08256880733944955,32,1.0,0.0,165,1.0,0.0,64,1.0,0.0
random,sfone,4,attacked,2020-01,10436,2787,0.9204755072760812,0.8557545731707317,0.9957871396895787,112,1.0,0.03571428571428571,112,1.0,0.03571428571428571,522,0.9942528735632183,0.5823754789272031,407,1.0,0.11793611793611794,236,1.0,0.0,120,1.0,0.175,82,1.0,0.0975609756097561,450,1.0,0.8222222222222222,198,1.0,0.06060606060606061,41,1.0,0.9512195121951219,52,1.0,0.2692307692307692,17,1.0,0.058823529411764705,173,1.0,0.1907514450867052,70,1.0,0.0,357,1.0,0.0,87,1.0,0.022988505747126436
random,sfone,4,attacked,2020-02,7972,3309,0.9385113268608414,0.8962063086104007,0.985008198641368,247,1.0,0.3522267206477733,247,1.0,0.3522267206477733,196,0.9744897959183674,0.7346938775510204,413,1.0,0.4213075060532688,178,1.0,0.06741573033707865,407,1.0,0.9828009828009828,321,1.0,0.9719626168224299,37,1.0,1.0,54,1.0,0.6851851851851852,23,1.0,1.0,119,1.0,0.9915966386554622,20,1.0,0.25,140,1.0,0.2571428571428571,233,1.0,0.0,316,1.0,0.0,66,0.9696969696969697,0.5
random,sfone,4,attacked,2020-03,8567,3708,0.9823392875163992,0.9894287456800163,0.9753507014028057,258,1.0,0.9186046511627907,258,1.0,0.9186046511627907,199,0.8994974874371859,0.5678391959798995,328,1.0,0.7987804878048781,334,1.0,0.8473053892215568,499,0.9899799599198397,0.9579158316633266,610,1.0,0.9983606557377049,195,1.0,1.0,260,1.0,0.8192307692307692,131,1.0,1.0,314,1.0,0.9968152866242038,20,1.0,0.75,69,1.0,0.3188405797101449,70,1.0,0.6714285714285714,44,1.0,0.25,55,0.9818181818181818,0.509090909090909
random,sfone,4,attacked,2020-04,9841,4136,0.9877682403433476,0.9835470085470085,0.9920258620689655,274,1.0,0.9781021897810219,274,1.0,0.9781021897810219,252,0.9801587301587301,0.8055555555555556,705,1.0,0.7815602836879433,119,1.0,0.8235294117647058,312,1.0,0.9775641025641025,356,1.0,0.9943820224719101,209,1.0,1.0,304,1.0,0.7763157894736842,190,1.0,1.0,94,1.0,1.0,75,1.0,0.9066666666666666,84,1.0,0.4166666666666667,32,1.0,0.15625,7,nan,nan,52,1.0,0.4423076923076923
random,sfone,4,attacked,2020-05,11570,4628,0.9916167664670659,0.9955604883462819,0.9877041659020004,932,1.0,0.9978540772532188,932,1.0,0.9978540772532188,270,0.9629629629629629,0.7888888888888889,355,1.0,0.9323943661971831,109,1.0,1.0,82,1.0,0.9878048780487805,276,1.0,1.0,192,1.0,1.0,93,1.0,0.8064516129032258,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,0.5689655172413793,181,1.0,0.06077348066298342,10,1.0,0.0,66,1.0,0.8636363636363636
random,sfone,4,attacked,2020-06,12399,5206,0.9933633562455558,0.9928926794598436,0.9938344794877876,1559,1.0,1.0,1559,1.0,1.0,199,0.9698492462311558,0.8190954773869347,99,1.0,0.9696969696969697,219,1.0,0.9726027397260274,269,1.0,0.9776951672862454,30,1.0,0.9333333333333333,2,nan,nan,47,1.0,0.7872340425531915,338,1.0,1.0,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,0.6666666666666666,139,1.0,0.03597122302158273,0,nan,nan,32,0.96875,0.75
random,sfone,4,attacked,2020-07,11387,5826,0.991056175258768,0.994955609362389,0.9871871871871872,697,1.0,0.9813486370157819,697,1.0,0.9813486370157819,148,0.9594594594594594,0.8445945945945946,73,1.0,0.8356164383561644,531,1.0,0.9962335216572504,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,0.8445945945945946,74,1.0,1.0,205,1.0,1.0,262,1.0,0.9465648854961832,52,1.0,0.5,72,1.0,0.2222222222222222,0,nan,nan,51,1.0,0.8823529411764706
random,sfone,4,attacked,2020-08,6337,6395,0.995279307631786,0.9978963975808572,0.9926759089720115,166,1.0,1.0,166,1.0,1.0,46,0.9782608695652174,0.6739130434782609,75,1.0,0.8133333333333334,723,1.0,0.9986168741355463,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,0.9512195121951219,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,0.7222222222222222,65,1.0,0.7076923076923077,1,nan,nan,91,1.0,0.978021978021978
random,sfone,4,attacked,2020-09,8775,6712,0.9936431389741341,0.996921046844073,0.9903867161896439,278,1.0,0.9928057553956835,278,1.0,0.9928057553956835,73,0.9315068493150684,0.7534246575342466,62,1.0,0.9516129032258065,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,0.9487179487179487,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,0.853448275862069,1,nan,nan,88,1.0,0.8409090909090909
uncertainty,wacatac,4,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,wacatac,4,clean,2019-10,8474,1220,0.9767948578276501,0.9682505399568034,0.9854913167729171,385,0.9948051948051948,0.9896103896103896,63,1.0,1.0,385,0.9948051948051948,0.9896103896103896,508,0.9803149606299213,0.9803149606299213,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,0.9920634920634921
uncertainty,wacatac,4,clean,2019-11,6212,1644,0.9894148192530458,0.9856744926382809,0.9931836407377707,664,0.9984939759036144,0.9984939759036144,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,1.0,1.0
uncertainty,wacatac,4,clean,2019-12,10159,1955,0.9886699507389163,0.9835824552805685,0.9938103490963109,1288,1.0,1.0,81,1.0,1.0,1288,1.0,1.0,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
uncertainty,wacatac,4,clean,2020-01,10436,2463,0.9706263498920087,0.9461052631578948,0.9964523281596452,522,0.9923371647509579,0.9904214559386973,112,1.0,1.0,522,0.9923371647509579,0.9904214559386973,407,0.9975429975429976,0.9926289926289926,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
uncertainty,wacatac,4,clean,2020-02,7972,2985,0.97973917093619,0.9740680713128039,0.9854766924338253,196,0.9897959183673469,0.9540816326530612,247,1.0,1.0,196,0.9897959183673469,0.9540816326530612,413,1.0,1.0,178,1.0,1.0,407,0.9975429975429976,0.9975429975429976,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,0.9936708860759493,66,0.9696969696969697,0.9696969696969697
uncertainty,wacatac,4,clean,2020-03,8567,3384,0.9868073878627969,0.9995888157894737,0.9743486973947896,199,0.8743718592964824,0.8592964824120602,258,1.0,1.0,199,0.8743718592964824,0.8592964824120602,328,0.9969512195121951,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,0.9983606557377049,0.9983606557377049,195,1.0,1.0,260,1.0,0.9807692307692307,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.95,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
uncertainty,wacatac,4,clean,2020-04,9841,3812,0.9955632507304404,0.9997826559443599,0.9913793103448276,252,0.9722222222222222,0.9603174603174603,274,1.0,1.0,252,0.9722222222222222,0.9603174603174603,705,0.9971631205673759,0.9971631205673759,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9967105263157895,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
uncertainty,wacatac,4,clean,2020-05,11570,4304,0.996133308782913,0.9994457786809533,0.9928427234354927,270,0.9666666666666667,0.9555555555555556,932,1.0,1.0,270,0.9666666666666667,0.9555555555555556,355,1.0,1.0,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
uncertainty,wacatac,4,clean,2020-06,12399,4882,0.9971496437054632,0.9988103735427076,0.9954944273179985,199,0.9748743718592965,0.9698492462311558,1559,1.0,1.0,199,0.9748743718592965,0.9698492462311558,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.9375
uncertainty,wacatac,4,clean,2020-07,11387,5502,0.9966884094330155,0.999195171026157,0.9941941941941942,148,0.972972972972973,0.972972972972973,697,1.0,1.0,148,0.972972972972973,0.972972972972973,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,wacatac,4,clean,2020-08,6337,6071,0.9989528795811519,0.9997380141472361,0.9981689772430029,46,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,wacatac,4,clean,2020-09,8775,6388,0.9977016526212105,0.999561403508772,0.9958488092637099,73,0.9726027397260274,0.958904109589041,278,1.0,1.0,73,0.9726027397260274,0.958904109589041,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,wacatac,4,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,wacatac,4,attacked,2019-10,8474,1295,0.9796810137644746,0.9737242128121607,0.9857111453066608,385,0.9922077922077922,0.7168831168831169,63,1.0,0.9841269841269841,385,0.9922077922077922,0.7168831168831169,508,0.9803149606299213,0.8523622047244095,91,1.0,0.6923076923076923,290,1.0,0.9310344827586207,37,1.0,0.8108108108108109,185,1.0,1.0,75,1.0,0.7866666666666666,161,1.0,0.9813664596273292,78,1.0,0.9615384615384616,31,1.0,0.45161290322580644,139,1.0,0.7050359712230215,28,1.0,0.42857142857142855,47,1.0,0.23404255319148937,126,0.9920634920634921,0.1746031746031746
uncertainty,wacatac,4,attacked,2019-11,6212,1804,0.9890241468768709,0.9845053635280095,0.9935846030473136,664,0.9984939759036144,0.9322289156626506,10,1.0,1.0,664,0.9984939759036144,0.9322289156626506,145,1.0,0.9241379310344827,60,1.0,0.7833333333333333,127,1.0,0.984251968503937,15,1.0,0.9333333333333333,92,1.0,1.0,140,1.0,0.2,83,1.0,1.0,30,1.0,1.0,18,1.0,0.3888888888888889,50,1.0,0.64,15,1.0,0.7333333333333333,97,1.0,0.6082474226804123,56,1.0,0.03571428571428571
uncertainty,wacatac,4,attacked,2019-12,10159,2177,0.9896424167694204,0.98575288626873,0.9935627630601634,1288,0.9992236024844721,0.968944099378882,81,1.0,1.0,1288,0.9992236024844721,0.968944099378882,277,1.0,0.9494584837545126,217,1.0,0.7603686635944701,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,0.8544474393530997,40,1.0,1.0,92,1.0,1.0,10,1.0,0.8,109,1.0,0.7889908256880734,32,1.0,0.84375,165,1.0,0.8484848484848485,64,1.0,0.1875
uncertainty,wacatac,4,attacked,2020-01,10436,2787,0.9705151744248839,0.9460939145083176,0.996230598669623,522,0.9904214559386973,0.8467432950191571,112,1.0,0.9910714285714286,522,0.9904214559386973,0.8467432950191571,407,0.9975429975429976,0.5012285012285013,236,1.0,0.038135593220338986,120,1.0,0.575,82,1.0,0.6707317073170732,450,1.0,1.0,198,1.0,0.06060606060606061,41,1.0,0.926829268292683,52,1.0,1.0,17,1.0,0.4117647058823529,173,1.0,0.3236994219653179,70,1.0,0.6142857142857143,357,1.0,0.0,87,1.0,0.0
uncertainty,wacatac,4,attacked,2020-02,7972,3309,0.9792734047508151,0.9736050011576753,0.985008198641368,196,0.9846938775510204,0.7397959183673469,247,1.0,0.9919028340080972,196,0.9846938775510204,0.7397959183673469,413,1.0,0.8329297820823245,178,1.0,0.8651685393258427,407,0.9975429975429976,0.9901719901719902,321,1.0,0.9719626168224299,37,1.0,1.0,54,1.0,0.6666666666666666,23,1.0,1.0,119,1.0,0.9915966386554622,20,1.0,0.4,140,1.0,0.6142857142857143,233,1.0,0.9742489270386266,316,1.0,0.0,66,0.9696969696969697,0.4393939393939394
uncertainty,wacatac,4,attacked,2020-03,8567,3708,0.9872185027388922,0.9995891536565324,0.9751503006012024,199,0.8743718592964824,0.6884422110552764,258,1.0,0.9961240310077519,199,0.8743718592964824,0.6884422110552764,328,1.0,0.9024390243902439,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,0.9983606557377049,0.9950819672131147,195,1.0,1.0,260,1.0,0.8,131,1.0,1.0,314,1.0,0.9968152866242038,20,1.0,0.75,69,1.0,0.7536231884057971,70,1.0,1.0,44,1.0,0.0,55,1.0,0.509090909090909
uncertainty,wacatac,4,attacked,2020-04,9841,4136,0.9963235294117647,0.9997829861111112,0.9928879310344828,252,0.9722222222222222,0.9246031746031746,274,1.0,1.0,252,0.9722222222222222,0.9246031746031746,705,0.9985815602836879,0.9475177304964539,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9605263157894737,190,1.0,1.0,94,1.0,1.0,75,1.0,0.9733333333333334,84,1.0,0.9761904761904762,32,1.0,1.0,7,nan,nan,52,1.0,0.5769230769230769
uncertainty,wacatac,4,attacked,2020-05,11570,4628,0.9965028529357629,0.9994461879268968,0.9935768030831346,270,0.9814814814814815,0.8703703703703703,932,1.0,0.9989270386266095,270,0.9814814814814815,0.8703703703703703,355,1.0,0.9915492957746479,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,0.978494623655914,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,0.9827586206896551,181,1.0,1.0,10,1.0,0.0,66,1.0,1.0
uncertainty,wacatac,4,attacked,2020-06,12399,5206,0.9973865526253267,0.9992858843132587,0.9954944273179985,199,0.9698492462311558,0.8693467336683417,1559,1.0,1.0,199,0.9698492462311558,0.8693467336683417,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,0.9970414201183432,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.9375
uncertainty,wacatac,4,attacked,2020-07,11387,5826,0.9968897361292265,0.999195494770716,0.9945945945945946,148,0.9797297297297297,0.9662162162162162,697,1.0,1.0,148,0.9797297297297297,0.9662162162162162,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,0.9923664122137404,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,wacatac,4,attacked,2020-08,6337,6395,0.998821835318759,0.9997379454926625,0.9979074025634319,46,0.9782608695652174,1.0,166,1.0,1.0,46,0.9782608695652174,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,wacatac,4,attacked,2020-09,8775,6712,0.9977021555968925,0.9993423936869794,0.9960672929866725,73,0.958904109589041,0.9452054794520548,278,1.0,1.0,73,0.958904109589041,0.9452054794520548,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,sfone,4,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,sfone,4,clean,2019-10,8474,1220,0.9767948578276501,0.9682505399568034,0.9854913167729171,63,1.0,1.0,63,1.0,1.0,385,0.9948051948051948,0.9896103896103896,508,0.9803149606299213,0.9803149606299213,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,0.9920634920634921
uncertainty,sfone,4,clean,2019-11,6212,1644,0.9894148192530458,0.9856744926382809,0.9931836407377707,10,1.0,1.0,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,1.0,1.0
